,Artist,Song,Genre,Language,Lyrics
311,"bendzko, tim",durch die nacht,Pop,de,"ich fahr durch die nacht
bis ein neuer tag anbricht
nur die schlafende stadt
das mondlicht und ich
nur diese strasse hallt mich wach
zumindest fur den augenblick gibt sie mir ruhe und kraft
ich will mein leben zuruck
das ging gerade nochmal gut
bis auf die narben die geblieben sind
ich versteck mich hinter meiner wut
der nachste einschlag kommt bestimmt
alles wofur ich gekampft hab scheint verloren
jedes gefuhl wie zu ewigem eis erfrohren
ich fahr durch die nacht
bis ein neuer tag anbricht
nur die schlafende stadt
das mondlicht und ich
nur diese strasse hallt mich wach
zumindest fur den augenblick gibt sie mir ruhe und kraft
ich will mein leben zuruck
du schmeckst so gut
zu gut susses leben
ich hab gekostet von dir deinem schweiss
deinem blut und deinen tranen
was du mit mir angerichtet hast
ist kaum du ubersehen
augen zu und durch
es wird schon vorruber gehen
ich fahr durch die nacht
bis ein neuer tag anbricht
nur die schlafende stadt
das mondlicht und ich
nur diese strasse hallt mich wach
zumindest fur den augenblick gibt sie mir ruhe und kraft
ich will mein leben zuruck
ein grauer horizont
bringt das ende dieser nacht
eine seelenlose menge
fullt die adern dieser stadt
ein grauer horizont
bringt das ende dieser nacht
eine seelenlose menge
fullt die adern dieser stadt
ich fahr durch die nacht
bis ein neuer tag anbricht
nur die schlafende stadt
das mondlicht und ich
nur diese strasse hallt mich wach
zumindest fur den augenblick gibt sie mir ruhe und kraft
ich will mein leben zuruck
gib mir mein leben zuruck
ich fahr durch die nacht
bis ein neuer tag anbricht
nur die schlafende stadt
das mondlicht und ich
nur diese strasse hallt mich wach
zumindest fur den augenblick gibt sie mir ruhe und kraft
ich will mein leben zuruck"
312,tokio hotel,unendlichkeit,Rock,de,"Die Wärme trägt uns bis in die Unendlichkeit
alles treibt an uns vorbei
im Mondlicht sind nur noch wir zwei
Refrain:
die Unendlichkeit ist nicht mehr weit
die Unendlichkeit ist jetzt nicht mehr weit
die nächste Ewigkeit ist an der Zeit
für immer ist alles was uns bleibt
durch den Horizont am Himmel vorbei
die Unendlichkeit ist nicht mehr weit
die Unendlichkeit ist jetzt nicht mehr weit
die Unendlichkeit ist nicht mehr weit
die Unendlichkeit ist jetzt nicht mehr weit
die Unendlichkeit ist nicht mehr weit
die Unendlichkeit ist jetzt nicht mehr weit"
313,revolverheld,immer noch fühlen,Rock,de,"Das erste Konzert
Das erste tanzende Herz
Der este Rausch
Das erste Lieblingslied laut
Das erste mal Disco
Lieber weezer statt Sisqo
Die erste Zigarette
Auf der Schultoilette
Es ist so viel passiert
Und die Momente vergehen
Nur dieses Gefühl
Bleibt für immer bestehen
Wir können es immer noch fühlen
Wir können es immer noch fühlen
Und wir tanzen wie beim ersten Mal
Und wie's aussieht ist doch ganz egal
Weil wir es fühlen
Wir können es immer noch fühlen
Und wir tanzen wie beim ersten Mal
Und wie's aussieht ist doch ganz egal
Weil wir es fühlen
Das erste mal geflogen
Haben unsere Eltetn belogen
Und mit dem ersten Geld
Pamini bieder bestellt
Wir fuhren in meinem alten Golf
Du hattest Airmax in Gold
Gezwängt in 501
Sind wir alleine verreist
Es ist so lange her
Es ist so viel geschehen
Nur dieses Gefühl
Bleibt für immer bestehen
Wir können es immer noch fühlen
Wir können es immer noch fühlen
Und wir tanzen wie beim ersten Mal
Und wie's aussieht ist doch ganz egal
Weil wir es fühlen
Wir können es immer noch fühlen
Und wir tanzen wie beim ersten Mal
Und wie's aussieht ist doch ganz egal
Weil wir es fühlen
Die erste eigene Band
Morgens im Nachtbus gepennt
Zusammen alle staffeln Friends
Der schlechte Schnaps von der Tanke
Der so brannte
Ich vergesse nie den Moment
Auf unsere Parkbank am See
Wo unsere namen noch stehen
Es ist so lange her
Es ist so viel geschehen
Nur dieses gefühl
Bleibt für immer bestehen
Bleibt für immer bestehen
Wir können es immer noch fühlen
Wir können es immer noch fühlen
Und wir tanzen wie beim ersten Mal
Und wie's aussieht ist doch ganz egal
Weil wir es fühlen
Wir können es immer noch fühlen
Und wir tanzen wie beim ersten Mal
Und wie's aussieht ist doch ganz egal
Weil wir es fühlen"
314,revolverheld,hallo welt,Rock,de,"Meine Damen und Herren
Willkommen auf einem fremden Stern
Wo Geld und Status alles ist
Auch wenn daneben noch’n Penner sitzt
Wurdest du schon so geboren
Bist in deinem perfekten Körper verloren
Alles muss viel besser sein
Lieber magersüchtig als allein
Refrain
Hallo Welt
Ist denn hier alles nur Show?
Alles nur für Dich
Alles nur fürs Geld
Alles nur fürs Ego
Hallo Welt
Ist denn hier alles nur Show?
Alles nur zum Schein
Alles nur für Style
Alles nur fürs Ego
Bühne frei zur Freak Show
Zum Geburtstag Silikon
Die Hochzeit läuft im TV
Und bringt dir das Geld nach Haus
Dein Lächeln ist oft aufgesetzt
Weil Dir das hier dein Herz zerfetzt
Doch es ist so wie eine Sucht
Von hier aus gibt es keine Flucht
Refrain
Die Welt ist ein roter Teppich
In einer Kugel ganz aus Glas
Und es regnet hier Konfetti
Mein Gott haben wir hier Spaß
Refrain"
315,scorpions,fuchs geh' voran,Rock,de,"Hey, Du wunderschönes Tier,
Ich komm und helfe Dir,
bist Du mal in Gefahr.
Hey, Sie wollen alle nur Dein Fell,
und wer das hat verkauft es schnell,
ja das ist leider wahr.
Fuchs geh voran
und lauf so schnell Du laufen kannst.
Die Meute die Dich jagt die ist
schon so nah dran.
Fuchsi geh voran.
Fuchsi Fuchs komm sei schlau
geh in den Bau.
Hey, Ich sag Euch her mit dem Gewehr,
Ich geb´s Euch dann nie wieder her,
was soll die Wilderei?!!
Nein, das ist ein arger Lump,
der tötet ohne Grund,
haut ab mit Eurem Blei.
Fuchs geh voran
und lauf so schnell Du laufen kannst.
Die Meute die Dich jagt die ist
schon so nah dran.
Fuchsi geh voran.
Fuchsi Fuchs komm sei schlau
geh in den Bau.
(Solo)
Fuchs geh voran
und lauf so schnell Du laufen kannst.
Die Meute die Dich jagt die ist
schon so nah dran.
Fuchsi geh voran.
Fuchsi Fuchs komm sei schlau
geh in den Bau.
Fuchs geh voran
Fuchs geh voran
Fuchs geh voran
Fuchs geh voran
Fuchs geh voran
Fuchs geh voran"
316,rammstein,adios,Metal,de,"Er legt die Nadel auf die Ader
und bittet die Musik herein
zwischen Hals und Unterarm
die Melodie fährt leise ins Gebein
Lust
Er hat die
Er hat die Augen zugemacht
in seinem Blut tobt eine Schlacht
ein Heer marschiert durch seinen Darm
die Eingeweide werden langsam warm
Lust
Er hat die
Nicht ist für dich |
nicht war für dich |
nicht bleibt für dich | --->[2x]
für immer |
Er nimmt die Nadel von der Ader
die Melodie fährt aus der Haut
Geigen brennen mit Gekreisch
Harfen schneiden sich ins Fleisch
er hat die Augen aufgemacht
doch er ist nicht aufgewacht
Nicht ist für dich |
nicht war für dich |
nicht bleibt für dich |--->[2x]
für immer |"
317,epica,cry for the moon(germany version),Metal,de,"Chance gibt es nicht
Aber der Weg des Lebens ist nicht ganz so prädestiniert
Und Zeit und Chronologie zeigen uns, wie alle sollten
In den Möglichkeiten des Bestehens
Um herauszufinden, warum wir hier sind
Sein Bewusstsein ist eine Qual
Je mehr wir erfahren, ist das weniger wir
Jede Antwort beinhaltet eine neue Quest
Eine Suche auf nicht Existenz, eine Reise ohne Ende
Niemand Erhebungen der gesamten, sich auf Dinge so klein,
Aber das Leben hat sich zum Ziel gesetzt, um es sinnvoll
Nur der Suche nach diesem
Das, was existiert nicht
Obwohl unsere Fähigkeit zu relativieren bleibt unklar
Sein Bewusstsein ist eine Qual
Je mehr wir erfahren, ist das weniger wir
Jede Antwort enthält eine neue Quest
Eine Suche auf nicht Existenz, eine Reise ohne Ende
Ich bin keine Angst zu sterben
Ich habe Angst zu leben, ohne sich dessen bewusst zu sein
Ich bin so Angst, ich könnte nicht zu
Abfälle alle meine Energie auf die Dinge
, die keine Angelegenheit mehr
Unsere Zukunft hat schon geschrieben worden, von uns allein
Aber wir nicht begreifen, die Bedeutung
unserer programmiert Laufe des Lebens
Wir fürchten nur, was kommt
Geruch und Tod jeden Tag
Unsere Zukunft hat schon verschwendet von uns allein
Und wir nur, lass es geschehen, und machen Sie sich keine Sorgen auf allen
Unsere Zukunft hat schon geschrieben worden, von uns allein
Aber wir nicht begreifen, die Bedeutung
unserer programmiert Laufe des Lebens
Wir fürchten nur, was kommt
Geruch und Tod jeden Tag
Suche nach Antworten, liegen darüber hinaus
Sein Bewusstsein ist eine Qual
Je mehr wir erfahren, ist das weniger wir
Jede Antwort beinhaltet eine neue Quest
Eine Suche auf nicht Existenz, eine Reise ohne Ende"
318,tokio hotel,hunde,Rock,de,"Wir werden euch nie mehr gehören
Wir werden nie mehr auf euch schwören
Wir schlucken keine Lügen mehr
Nie mehr
Eure Wahrheit wollen wir nicht
Eure Masken - Unser Gesicht
Unsere Augen brauchen Licht
Viel mehr Licht
Lass die Hunde los
Ich warn dich
Lass die Hunde los
Folg uns nicht
Lasst die Hunde los
Wir wissen den Weg
Haben Träume die ihr nicht versteht
Lasst los
Bevor was passiert
Unter euch ersticken wir
Lass die Hunde los
Lass die Hunde los
Lass die Hunde los
Lass uns frei
Lass uns frei
Wir riechen Blut und lieben wild
Wir beißen jeden der uns quält
Der Mond ist unser Spiegelbild
Heute Nacht
Lass die Hunde los
Ich warn dich
Lass die Hunde los
Folg uns nicht
Lasst die Hunde los
Wir wissen den Weg
Haben Träume die ihr nicht versteht
Lasst los
Bevor was passiert
Unter euch ersticken wir
Lass die Hunde los
Lass die Hunde los
Lass die Hunde los
Jagt uns
Folgt uns
In den Vollmond
Jagt uns
(Lass uns los)
Folgt uns
(Lass uns endlich los)
In den Vollmond
(Lasst uns los)
Folgt uns
(Lass uns los)
Jagt uns
(Lass uns endlich los)
In den Abgrund
(Lasst uns los)
Lass uns frei
Lasst die Hunde los
(Lasst die Hunde los)
Wir wissen den Weg
Haben Träume die ihr nicht versteht
Lasst los
(Lasst die Hunde los)
Bevor was passiert
Unter euch ersticken wir
Lasst die Hunde los
(Folgt uns)
Lasst die Hunde los
(Jagt uns)
Lasst die Hunde los
Lass uns frei
Lass uns frei"
319,bilderbuch,baba,Pop,de,"he
he
monika
sag es einmal noch zart
sag leise baba
he
he
monika
wie fruher ah ah
sag leise baba
sie spaziert durch ihr quartier
durch den strohalm schlurft sie ihr bier
braucht kein cash
sie hat
was richtig flasht
ihre brand
ist second hand
wie man es aus milano
paris kennt
fur sie ist heute spat
halb zehn
zeit zu gehn'
he
he
monika
sag es einmal noch zart
sag leise baba
he
he
monika
wie fruher ah ah
sag leise baba
wir waren die nachte ewig auf
vom kokai-kokai-coca cola
du
ich und dein motorola
brrrr
akku vorbei
sie sagt
sie hat zu viel geraucht
und ihr buffalo boot dampft
die letzte memphis aus
fur sie ist heute spat
kurz vor zehn
zeit zu gehn'
he
he
monika
sag es einmal noch zart
sag leise baba
he
he
monika
wie fruher ah ah
sag leise baba
yalla"
320,"bendzko, tim",das ende der welt,Pop,de,"ist es so schwer zu begreifen
verstehst du nich?
am ende des tages bin ich's
den du mit fussen trittst
stimmt genau: ich bin schuld
wieder mal hab ich dir
so leid's mir tut
weh getan
ich bin das ende der welt
ich bin immer der
fur den du mich haltst
ich will dich so gerne leiden sehen und wenn du dann am boden liegst dieses lied fur dich singen
ganz bestimmt warst du ohne mich besser dran
ohne mich kann man dich besser sehen
ja ich weiss
dass ich ohne dich nicht leben kann
ohne dich wurd' sich die welt nicht weiter drehen
es ist wirklich wunderbar
dass du keine fehler machst
weil ich nicht in dein schema pass'
ernt' ich deinen ganzen hass
es fing hinter'm rucken an und endete dann irgendwann
weil ich dich missverstand
ich bin das ende der welt
ich bin immer der fur den du mich haltst
ich will dich so gerne leiden sehen und wenn du dann am boden liegst dieses lied fur dich singen
denn ich bin das ende der welt
ich bin immer den fur den du mich haltst
ich will dich so gerne leiden sehen und wenn du dann am boden liegst dieses lied fur dich singen
ich hab dir ganz genau zugehort
du willst den schlussakkord
denn ich hab dir dein leben zerstort
diesmal nehm' ich dich beim wort & komme nie wieder
ich bin das ende der welt
ich bin immer der fur den du mich haltst
ich will dich so gerne leiden sehen und wenn du dann am boden liegst dieses lied fur dich singen
denn ich bin das ende der welt
ich bin immer den fur den du mich haltst
ich will dich so gerne leiden sehen und wenn du dann am boden liegst dieses lied fur dich singen
denn ich bin das ende der welt
ich bin immer den fur den du mich haltst
ich will dich so gerne leiden sehen und wenn du dann am boden liegst dieses lied fur dich singen"
321,the beatles,"komm, gib mir deine hand",Rock,de,"Oh, komm, doch
Komm zu mir.
Du nimmst mir den Verstand.
Oh, komm, doch
Komm zu mir.
Komm, gib mir deine Hand.
Komm, gib mir deine Hand.
Komm, gib mir deine Hand.
Oh, du bist so schön.
Schön wie ein Diamant.
Ich will mit dir gehen.
Komm, gib mir deine Hand.
Komm, gib mir deine Hand.
Komm, gib mir deine Hand.
In deinen Armen bin ich glücklich und froh.
Das war noch nie bei einer anderen
Einmal so.
Einmal so.
Einmal so.
Oh, komm, doch
Komm zu mir.
Du nimmst mir den Verstand.
Oh, komm, doch
Komm zu mir.
Komm, gib mir deine Hand.
Komm, gib mir deine Hand.
Komm, gib mir deine Hand.
In deinen Armen bin ich glücklich und froh.
Das war noch nie bei einer anderen
Einmal so.
Einmal so.
Einmal so.
Oh, du bist so schön.
Schön wie ein Diamant.
Ich will mit dir gehen.
Komm, gib mir deine Hand.
Komm, gib mir deine Hand.
Komm, gib mir deine Ha-a-a-a-a-a-and."
322,tarja turunen,o tannenbaum,Metal,de,"O Tannenbaum
O Tannenbaum
Wie grün sind deine Blätter
O Tannenbaum
O Tannenbaum
Wie grün sind deine Blätter
Du grünst nicht nur zur Sommerzeit
Nein, auch im Winter, wenn es schneit
O Tannenbaum
O Tannenbaum
Wie grün sind deine Blätter
O Tannenbaum
O Tannenbaum
Du kannst mir sehr gefallen
O Tannenbaum
O Tannenbaum
Du kannst mir sehr gefallen
Wie oft hat nicht zur Weihnachtszeit
Ein Baum von dir mich hoch erfreut?
O Tannenbaum
O Tannenbaum
Du kannst mir sehr gefallen
O Tannenbaum
O Tannenbaum
Dein Kleid will mich was lehren
O Tannenbaum
O Tannenbaum
Dein Kleid will mich was lehren
Die Hoffnung und Beständigkeit
Gibt Trost und Kraft zu jeder Zeit
O Tannenbaum
O Tannenbaum
Dein Kleid will mich was lehren"
323,revolverheld,hinter der elbe new york,Rock,de,"An jeder ecke ist was los
leute stehen schlange vor den clubs
Stehen sich die beine in den bauch
für ein bisschen schlechte luft
Bald ist wieder blaue stunde und die einen gehen heim
Während die anderen die strassen
von den resten noch befreien
Mit ein paar einsamen seelen flieg' ich immer noch herum
Und mein eckiges herz ist schon lange nur noch wund
Ich hab' das eigentlich geliebt, die geisterstunden mit dir
Aber nur mit mir allein scheinen alle strassen und gesichter
Wie ein leeres blatt papier
Wir beide waren mal 'ne weltstadt
Und jetzt sind wir nur noch ein dorf
Unsere liebe reichte gerade mal bis hinter die elbe
Und war mal so gross wie new york
Waren wie die stadt, die nie schläft
Mit ihren tausenden lichtern
Riesengross aber niemals allein
Wir beide waren mal 'ne weltstadt
Und jetzt sind wir nur noch ein dorf
Die touristen fallen ein wie im sommer die insekten
Ich fahr' zum badesee am stadtrand
Wo wir beide uns versteckten
Unsere lieblingsbar ist voll, die happy hour unerträglich
Ich weiss nicht wohin mit mir..
ich weiss nicht wohin mit mir
Ich weiss nicht wohin mit mir..
ich weiss nicht wohin mit mir
Wir beide waren mal 'ne weltstadt
Und jetzt sind wir nur noch ein dorf
Unsere liebe reichte gerade mal bis hinter die elbe
Und war mal so gross wie new york
Waren wie die stadt, die nie schläft
Mit ihren tausenden lichtern
Riesengross aber niemals allein
Mit ihrer grossen geschichte, die die leute beschreibt
Mit dem strandgut der seele, das im wasser 'rumtreibt
Mit dem kind, das nicht schläft, mit dem vater, der trinkt
Aber nur wenn der abend die dunkelheit bringt
Mit den taxen der hoffnung, die zum flughafen fahren
Wo die leute vergessen, ihre rechnungen zu zahlen
Die luft ist stickig und dick, doch ich atme sie ein
Kann ich so noch ein stück meiner seele befreien
Wir beide waren mal 'ne weltstadt
Und jetzt sind wir nur noch ein dorf
Waren wie die stadt, die nie schläft
Mit ihren tausenden lichtern
Riesengross aber niemals allein
Wir beide waren mal 'ne weltstadt
Und jetzt sind wir nur noch ein dorf"
324,tokio hotel,spring nicht,Rock,de,"Über den dächern
ist es so kalt
und so still
ich schweig deinen namen
weil du ihn jetzt
nicht hören willst
Der Abgrund der stadt
verschlingt jede
Träne, die fällt
da unten ist nichts mehr,
was dich hier oben
noch hält
Ich schrei' in die Nacht für dich
lass' mich nicht im Stich
spring nicht
Die Lichter fangen dich nicht
sie betrügen dich
spring nicht
erinner dich
an dich und mich
die welt da unten zählt nicht
bitte spring nicht
in deinen augen
scheint alles sinnlos und leer
der schnee fällt einsam
du spürst ihn schon lang nicht mehr
irgendwo da draußen
bist du verloren gegangen
du träumst von dem ende
um nochmal von vorn anzufangen
ich schrei in die nacht für dich...
ich weiss nicht wie lang
ich dich halten kann
ich weiss nicht wie lang
nimm meine hand
wir fangen nochmal an
spring nicht
ich schrei in die nacht für dich ...
spring nicht
und hält dich das auch nicht zurück
dann spring ich für dich"
325,faith no more,das schutzenfest,Rock,de,"Wir trafen dann
Zum offen schützenfest
Für mich sieht sie aus
Wie heinos schwester
Schwarzbraun ist die haselnuß,
Schwarzgebräunt ist war ihr haar
Oh mein bayerisches mädchen, tage bloss hin
Hervor weissen, leg dich auch hin,
Wir scheißen eben nicht mit dem
Das schützenfest, niemals mehr gesehen.
Wir machen liebe
Im schweinetrog
Meine hosen platzen
Auf mein dudelschwanz
Sie dachte ich war ein dandy und
Ihre wade waren wie eisbein
Oh mädchen, tage bloss hin
Hervor weissen, leg dich auch hin,
Wir scheißen eben nicht mit dem
Das schützenfest, niemals mehr gesehen.
Oh klingel..
ja ja..
hund!..
hund weg !...
Hund weg, arschloch..
hund weg!
Sie machte aus meinem herz, eine weisse wurst
Sie tanzt ute-ut und schuheplattler
Achselhöhle war frisch und duften wie
Sommermorgen, sommermorgen.
Super!
Oh mädchen, tat mir ans
Superlochwel ihren bh
Wochenende, scheiße aber nicht mit der
Das schützenfest niemals mehr gesehen
Niemals mehr gesehen."
326,tracy chapman,"baby , komm' in meine arme {baby can i hold you}",Rock,de,"Tut mir leid
Mehr kannst du nicht sagen
Jaren vergehen und noch immer
Kommen sie mir nur schwer uber die lippen,worte
Wie,, Tut mir leid'' , wie ,, tut mir leid''
Verzeih mir
Allein das kannst du nicht sagen
Jaren vergehen und noch immer
Kommen sie mir nur schwer von den lippen,worte
Wie,, verzeih mir '' , wie,, verzeih mir''
Aber du kannst sagen ,Liebling
Liebling,komm bitte in meine armen heute nacht
Wenn ich dir vielleicht die richtigen worte sagte
Und auch noch zur richtigen zeit ,konnte ich
dich fur mich gewinnen
Ich liebe dich
Allein das kannst du nicht sagen
Jahre vergehen und noch immer
Kommen sie mir schwer von den lippen,worte
Wie,, ich liebe dich'' , ,,ich liebe dich''."
327,rammstein,herzeleid,Metal,de,"Bewahret einander vor Herzeleid
Denn kurz ist die Zeit die ihr beisammen seid

Denn wenn euch auch viele Jahre vereinen
Einst werden sie wie Minuten euch scheinen

Herzeleid
Herzeleid
Herzeleid
Herzeleid

Herzeleid
Herzeleid

Bewahret einander vor der Zweisamkeit

Herzeleid
Herzeleid
Herzeleid
Herzeleid"
328,rammstein,mein land,Metal,de,"Wohin gehst du, wohin?
Ich geh mit mir von Ost nach Süd
Wohin gehst du, wohin?
Ich geh mit mir von Süd nach West
Wohin gehst du, wohin?
Ich geh' mit mir von West nach Nord
Da kommt er angerannt
Mit der Fahne in der Hand
Mein Land
Mein Land
Du bist hier im meinem Land
Mein Land
Mein Land
Du bist hier im meinem Land (Mein Land)
Wohin gehst du, wohin?
Ich geh' mit mir von Nord nach Ost
Wohin gehst du, wohin?
Ich geh' mit mir von Ost nach West
Wohin gehst du, wohin?
Ich geh' von Land zu Land allein
Und nichts und niemand lädt mich zum bleiben ein
Mein Land
Mein Land
Du bist hier im meinem Land
Mein Land
Mein Land
Du bist hier im meinem Land
Meine Welle und mein Strand (Ja)
Eine Stimme aus dem Licht
Fällt dem Himmel vom Gesicht
Reisst den Horizont entzwei
Wohin gehst du, hier ist nichts mehr frei
Das ist mein Land
Das ist mein Land
Das ist mein Land
Mein Land
Mein Land
Du bist hier im meinem Land
Mein Land
Mein Land
Du bist hier im meinem Land
Meine Welle und mein Strand
Mein Land (Vertrieben)
Mein Land (Vertreiben)
Mein Land (Vergessen, nirgends kann ich bleiben)
Mein Land"
329,hollywood rose,taxi driver,Rock,de,"""Ah! Check it! ""
""Ok
"""
330,rammstein,morgenstern,Metal,de,"Sie ist hässlich, dass es graut
Wenn sie in den Himmel schaut
Dann fürchtet sich das Licht
Scheint ihr von unten in's Gesicht
So muss sie sich am Tag verstecken
Wer will das Licht doch nicht erschrecken
Lebt im Schatten bis der Schein vergeht
Sieht einen Stern sie nicht prangen und fleht
Meine Schönheit auf die Wangen
Morgenstern erscheine
Auf das Antlitz mein
Wirf ein warmes Licht
Auf mein Ungesicht
Sag mir ich bin nicht alleine
Hässlich, du bist hässlich
Du, du bist hässlich
Ich bin allein zur Nacht gegangen
Die späten Vögel nicht mehr sangen
Sah' Sonnenkinder im Gewimmel
Und so lief ich in den gestörten Himmel
Morgenstern erscheine
Auf die liebste meine
Wirf ein warmes Licht
Auf ihr Ungesicht
Sag ihr sie ist nicht alleine
Morgenstern erscheine
Auf die Seele meine
Wirf ein warmes Licht
Auf sein Herz das bricht
Sag ihr, dass ich weine
Denn du, du bist hässlich
Du bist einfach hässlich
Der Mensch ist doch ein Augentier
Schöne Dinge wünsch' ich mir
Doch du, du bist nicht schön, nein
Morgenstern erscheine
Auf die liebste meine
Wirf ein warmes Licht
Auf ihr Ungesicht
Sag ihr sie ist nicht alleine
Und der Stern will scheinen
Auf die liebste meine
Wärmt die Brust mir geht
Wo das Leben schlägt
Mit dem Herzen sie
Sie ist wunderschön"
331,peter gabriel,nicht die erde hat dich verschluckt,Rock,de,"Zweimal zwei - von wand zu wand
Klappen vor dem fentsern, du tastest mit der hand
Feucht der boden, klamm das lager
Sie treiben dich zum wahnsinn - ohne naechte und tage
Sie fuettern dich mit dreck; sie fuettern dich mit luegen
Wollen dich brechen - den mut besiegen
Nichts kannst du tun, endlos jeder tag
Dein kopf fiebert staendig - dein koerper wird schwach

Bleib stark, bleib stark
Sie sperren dich in kaesten - in schwarzer stille
Lass dich nicht zerstoeren - bewahr deinen willen
Bleib stark

Du hast dein leben eingesetzt
Bist allein in dieser nacht
Draussen sind deine waerter
Einer schlaeft, einer lacht
Was wissen sie von deiner freiheit
Und der spur, die dein koerper macht

Sie holen dich raus - licht schmerzt in den augen
Zum raum fuer's verhoer - ... eine zigarette erlauben?
Scharfte fragen - weisse kittel sind bereit
Ihre augen I'm schatten - vergiss hippokrates eid
Man sagt dir: benehmen sie sich! - benimm als ihr gast
Du schirmst dich ab, du zeigst deinen hass
Du erlebst deine grenzen, du sprengst diesen ort
Sie werden alles versuchen - du sagst kein wort

Bleib stark, bleib stark
Sie sperren dich in kaesten - in schwarzer stille
Lass dich nicht zerstoeren - bewahr deinen willen
Bleib stark

Du hast dein leben eingesetzt
Bist allein in dieser nacht
Draussen sind deine waerter
Einer schlaeft, einer lacht
Was wissen sie von deiner freiheit
Und der spur, die dein koerper macht

Wir haben dich verlor'n
Ohnmacht, trauer, zorn
Ich verspech dir jetzt
Ich tu, was ich kann

Wir haben dich verlor'n
Ohnmacht, trauer, zorn
Ich verspech dir jetzt
Ich tu, was ich kann"
332,revolverheld,keine liebeslieder,Rock,de,"Du trocknest mein Herz,
legst meine Welt in Schutt und Asche,
triffst jeden Nerv,
und du kannst dabei noch lachen,
frag mich warum,
kannst du mich nicht hassen,
du bist perfekt,
aber kannst mich nicht verlassen.
Was sollen wir reden,
wenn wir eigentlich garnichts sagen,
du kannst so nicht leben,
und das alles nicht ertragen,
siehst du nicht,
das wir beide übertreiben,
nur noch Pflicht,
doch ich breche unser Schweigen.
Refrain:
Ich schmeiß dich raus,
hab deine Platten verkauft,
ich will keine Liebeslieder mehr
(2 mal)
Du bist der Tausendsasser,
alles fliegt dir einfach zu,
doch der Allessasser,
lässt dich eben nicht in Ruh.
Es ist Zeit,
sich endlich zu entscheiden,
zwischen Liebe und ich kann dich doch nicht leiden.
Refrain:
Ich schmeiß dich raus,
hab deine Platten verkauft,
ich will keine Liebeslieder mehr
(2 mal)
Du wirst mich nie mehr einsperrn, mich nie mehr, manipulieren.
Und ich werde nach vorn schaun und den Rückweg verbarikadiern.
Refrain:
Ich schmeiß dich raus,
hab deine Platten verkauft,
ich will keine Liebeslieder mehr
(2 mal)
Ich will keine Liebeslieder mehr!"
333,bilderbuch,schwarzflug,Pop,de,"ich werfe steine
in einen wald
der boden feucht
dampft den schall
hier hort mich keiner
ich fliege schwarz
es scheint mir leise
ich habe nie gezahlt
es wird kalt und es gluht
und es gluht und es gluht
ein feuerwerk nur fur mich
und es gluht und es gluht
es wird kalt und es gluht
und es gluht und es gluht
ein feuerwerk nur fur mich
und es gluht und es gluht
ich werfe steine
in einen wald
der boden feucht
dampft den schall
ich halte mir die hand
vor mein gesicht
und es gluht in mir
etwas zerbricht
blei im hirn
ist ein bild an der wand
wer halt meine hand?
ich halte meine hand
denn hier hort mich keiner
ich fliege schwarz
es scheint mir leise
ich habe nie gezahlt
es wird kalt und es gluht
und es gluht und es gluht
ein feuerwerk nur fur mich
und es gluht und es gluht
es wird kalt und es gluht
und es gluht und es gluht
ein feuerwerk nur fur mich
und es gluht und es gluht
der boden feucht
dampft den schall"
334,peter gabriel,keine selbstkontrolle,Rock,de,"Essen - essen - essen
Immer noch so hungrig
Ich hoer nie wieder auf
Ich hoer nie wieder auf

Schlafen - schlafen - schlafen
Nachts immer so nervoes
Ich hoer nie wieder auf
Ich hoer nie wieder auf
Ich hoer nie wieder auf
Nein, hoer nie wieder auf

Schnell ans telefon
Egal welche nummer
Jede stimme ist mir recht
Zu weit diesmal
Viel zu weit hab ich's getrieben
Der kopf platzt - mir ist schlecht
Ich hoer nie wieder auf
Ich hoer nie wieder auf

Hinter jedem stuhl
Steckt ein schweigen, das lebt
Es kommt hervor, wenn der nebel sich hebt
Es frisst alles -
Alarm !
Lichter gehn aus, sterne stuerzen ab
Wie ein bienenschwarm
Keine selbst-
Keine selbstkontrolle
Keine selbst-
Keine selbst-
Keine selbstkontrolle

Reden - reden - reden
Ich tu dir nicht gern weh
Ich hoer nicht wieder auf
Ich hoer nie wieder auf

Regen in der strasse
Regen in der nacht
Ich muss jetzt weitergehn
Ich muss jetzt weitergehn
Nein, ich hoer nie wieder auf
Ich hoer nie wieder auf
Nein, ich hoer nie wieder auf
Ich hoer nie wieder auf
Ich hoer nie wieder auf
Ich hoer nie wieder auf"
